,Text,Sentiments
125,"EIA SAYS DISTILLATE, GAS STOCKS OFF IN WEEK
  Distillate fuel stocks held in
  primary storage fell by 3.4 mln barrels in the week ended Feb
  27 to 128.4 mln barrels, the Energy Information Administration
  (EIA) said.
      In its weekly petroleum status report, the Department of
  Energy agency said gasoline stocks were off 100,000 barrels in
  the week to 251.5 mln barrels and refinery crude oil stocks
  were up 3.2 mln barrels to 333.0 mln.
      The EIA said residual fuel stocks fell 2.2 mln barrels to
  37.9 mln barrels and crude oil stocks in the Strategic
  Petroleum Reserve (SPR) were up 700,000 barrels to 516.5 mln.
      The total of all crude, refined product and SPR stocks were
  unchanged at 1,575.1 mln barrels, it said.
  

",-1
126,"SOUTHLAND &lt;SLC> UNIT RAISES CRUDE PRICES
  Southland Corp's Citgo Petrleum Corp
  said it raised the contract price it will pay for all grades of
  crude oil by one dlr a barrel, effective today.
      The increase brings Citgo's posted price for West Texas
  Intermediate to 17.00 dlrs a bbl. West Texas Sour is also now
  priced at 17.00 dlrs/bbl, and Light Louisiana South is posted
  at 17.35 dlrs/bbl.
      On February 25 Citgo lowered its crude postings 50 cts to
  1.50 dlrs per bbl, and cut WTI one dlr to 16.00.
  

",-1
127,"BELGIAN WHOLESALE PRICES FALL IN JANUARY
  Belgian wholesale prices fell by 5.9
  pct in January from a year earlier after a 5.7 pct year on year
  fall in December, figures from the economics ministry show.
      A ministry spokesman said the wholesale price index, base
  1953 and excluding value added tax, stood at 250.9 in January.
  This compared with 251.9 in December, 265.5 in Janua~y, 1986
  and 267.2 in December, 1985.
      In January 1986, wholesale prices were 3.9 pct lower than a
  year earlier.
  

",-1
128,"DIAMOND SHAMROCK &lt;DIA> RAISES CRUDE OIL POSTINGS
  Diamond Shamrock said it raised its
  posted prices for all grades of crude oil one dlr a barrel,
  effective yesterday.
      The one dlr increase brings West Texas Intermediate, WTI
  the U.S. benchmark crude, to 17.00 dlrs a bbl, the company
  said.
      Diamond Shamrock joined Sun Co, Coastal, Citgo and Murphy
  Oil in raising crude oil posted prices one dlr a barrel
  yesterday.
  

",-1
129,"AETNA &lt;AET> TO SELL CANADIAN OPERATIONS
  Aetna Life and Casualty Co said
  its Aetna Life and Casualty of Canada Ltd subsidiary has agreed
  in prnciple to sell its casualty-property subsidiary, Aetna
  Casualty Co of Canada to &lt;Laurentian Group> of Montreal for
  undisclosed terms.
      The company said the agreement is subject to Canadian
  government approval.
  

",-1
130,"MIDLAND &lt;MLA> SETS STOCK SPLIT
  Midland Co said its board declared a
  two-for-one stock split, subject to approval of a doubling of
  authorized common shares at the annual meeting on April 9, and
  an increase in the quarterly dividend to 12 cts pre-split from
  10 cts.
      The dividend is payable April 8, record March 17, and the
  split would be payable May 7, record April 23.
  

",-1
131,"TEXON ENERGY &lt;TXON> IN TALKS ON ACQUISITION
  Texon Energy Corp said it has entered
  into a preliminary agreement to purchase an 80 pct interest in
  a privately-held specialty plastics manufacturing company it
  did not name.
      Texon said completion of the acquisition is subject to the
  consent of banks and third parties and the acquisition would be
  made for promissory notes and common stock.
  

",-1
132,"REXCOM &lt;RXSC> TO ACQUIRE MARKETING FIRM
  Rexcom Systems Corp said it agreed to
  buy all the assets of Postech Inc from Comtech Group
  International Ltd, a Canadian computer service company, for 70
  pct of Rexcom's voting shares.
      The purchase will be for Rexcom common and preferred stock.
      Postech, the Canadian firm's U.S. marketing arm, sells
  computerized restaurant management systems and security systems
  in the U.S.
      The deal is subject to approval by the boards of Postech
  and Rexcom.
  

",-1
133,"CHEMLAWN SAYS IT REJECTS 27 DLRS PER SHARE TENDER OFFER FROM WASTE MANAGEMENT

  CHEMLAWN SAYS IT REJECTS 27 DLRS PER SHARE TENDER OFFER FROM WASTE MANAGEMENT
  

",-1
134,"COMMONWEALTH MORTGAGE &lt;CCMC> BUYS ARMONK FIRM
  Commonwealth Mortgage Co said
  it purchased Westfiar Funding Corp of Armonk, N.Y., for an
  undisclosed amount of cash.
      Commonwealth said Westfair originated 60 mln dlrs of
  residential mortgage loans during 1986.
  

",-1
135,"STONE CONTAINER &lt;STO> COMPLETES WAITING PERIOD
  Stone Container Corp said it and
  Southwest Forest Industries Inc &lt;SWF> completed all waiting
  period requirements under the Hart-Scott-Rodino Anti-Trust
  Improvements Act of 1976.
      Stone said it will proceed with its previously proposed
  acquisition of Southwest.
  

",-1
136,"ECUADOR SAYS SUSPENDS OIL EXPORTS DUE EARTHQUAKE
  Ecuador today suspended its crude oil
  exports indefinitely due to an earthquake last night that
  damaged pumping and crude transport installations, an Energy
  and Mines MInistry statement said.
      It said the state oil firm Corporacion Estatal Petrolera
  Ecuatoriana (CEPE) notified foreign customers that it was
  declaring force majeure on its crude exports due to the tremor.
      Ecuador""s OPEC oil output quota is 210,000 barrels per day
  (bpd).
      A senior energy ministry official said that one pumping
  station at El Salado on Ecuador's main pipeline was damaged.
      He also said an 180 metre section of the pipeline attached
  to the bridge over the Aguarico river collapsed.
      The pumping station was about 20 km from the Reventador
  volcano, near the epicentre of the quake, which Ecuadorean
  seismologists said registered six on the 12-point international
  Mercalli scale. The Aguarico bridge was also close to the
  volcano, he said.
      The quake struck northern Ecaudor and southern Colombia,
  according to Ecuadorean officials. No injuries were reported.
  

",-1
137,"COLOMBIAN OIL EXPORTS NOT AFFECTED BY QUAKE
  Colombian oil installations were not
  damaged by an earthquake which shook Ecuador and southern
  Colombia last night and there are no plans to suspend exports,
  a spokesman for the state-run oil company Ecopetrol said.
      He said no damage was reported, unlike in Ecuador where
  indefinite force majeure was declared on crude exports.
      Colombia currently produces about 360,000 barrels per day
  (bpd) of crude. Exports in january totalled 123,000 bpd.
      The quake, which in Colombia measured between 6.5 and seven
  on the 12-point international Mercalli scale, caused panic
  among residents but no injuries were reported.
  

",-1
138,"MONOCLONAL ANTIBODIES &lt;MABS> BUYS COMPANY
  Monoclonal Antibodies Inc
  said it signed an agreement in principle to buy &lt;Genesis Labs
  Inc> for about 10 mln dlrs of common stock.
      The agreement is subject to shareholders approval and other
  conditions.
  

",-1
139,"BROKER'S CHOICE TO BUY RUBBERTECH
  Broker's Choice Capital Inc said
  it signed a letter of intent to buy Rubbertech Inc.
      If approved by shareholders, Broker's Choice will issue
  about 71 mln shares of authorized, but unissued shares of
  restricted common stock to Rubbertech Inc.
  

",-1
140,"JUSTICE ASKS U.S. DISMISSAL OF TWA (TWA) FILING
  The Justice Department told the
  Transportation Department it supported a request by USAir 
  Group that the DOT dismiss an application by Trans World
  Airlines Inc for approval to take control of USAir.
      ""Our rationale is that we reviewed the application for
  control filed by TWA with the DOT and ascertained that it did
  not contain sufficient information upon which to base a
  competitive review,"" James Weiss, an official in Justice's
  Antitrust Division, told Reuters.
  

",-1
141,"FERRY DISASTER MAY RANK AMONG WORST TRAGEDIES
  Fading hope for passengers trapped aboard
  a partially-sunk Channel ferry raised fears the accident could
  rank among this centuries' worst peacetime shipping tragedies.
      Belgian Transport Minister Herman de Croo said there was no
  hope of rescuing any of about 220 passengers trapped in the
  Herald of Free Enterprise after it capsized off the Belgian
  coast last night.
      If confirmed, the toll would make the incident the world's
  worst since a Soviet liner, the Admiral Nakhimov, collided with
  a freighter in the Black Sea last September and sank with the
  loss of nearly 400 lives. A further 856 people were rescued.
      The world's deadliest single peacetime incident at sea was
  the sinking in 1912 of the Titanic with a loss of 1,500 lives.
      The second biggest loss of life in peacetime was in 1914
  when 1,014 people drowned when the liner Empress of Ireland
  collided with a freighter on the St Lawrence river in Canada.
      The world's worst maritime disaster was in wartime that
  took 7,700 lives when the German liner Wilhelm Gustloff was
  torpedoed by a Soviet submarine in January 30, 1945.
      In 1985, more than 200 were feared dead after two ferries
  sank near Dhaka, 174 drowned when a ferry capsized in China and
  147 died when a launch sank off the Malaysian state of Sabah.
  

",-1
142,"NATIONAL WESTMINSTER BANK SAYS IT CUTTING BASE LENDING RATE TO 10.5 PCT FROM 11 PCT.

  NATIONAL WESTMINSTER BANK SAYS IT CUTTING BASE LENDING RATE TO 10.5 PCT FROM 11 PCT.
  

",-1
143,"NATIONAL WESTMINSTER BANK CUTS BASE RATE
  National Westminster Bank Plc said it has
  cut its base lending rate  0.5 percentage points to 10.5 pct
  today.
      National Westminster said that it was responding to general
  easing in money market rates.
      Its move followed a signal from the Bank of England earlier
  this afternoon that it would endorse a half point cut in the
  base rate, a surprise move following its strong signals last
  week that such a move would be premature.
      However, since then the pound has continued to gain
  strongly.
  

",-1
