id,DataBatch,Date,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,AveragePrice
1317,46,2016-02-07,1198679.87,755962.49,197733.56,74916.26,170067.56,100403.73,41471.6,28192.23,conventional,WestTexNewMexico,0.68
1318,43,2016-02-28,357504.15,5558.93,305866.9,232.83,45845.49,43903.95,1941.54,0.0,conventional,HartfordSpringfield,1.17
1319,45,2016-02-14,36476441.86,11913078.3,13187973.29,1811090.71,9564299.56,7102422.27,2387455.67,74421.62,conventional,TotalUS,0.88
1320,3,2018-03-04,133768.12,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0.0,organic,NewYork,1.69
1321,24,2017-07-16,5103.37,1251.0,2443.85,0.0,1408.52,1408.52,0.0,0.0,organic,Sacramento,2.19
1322,14,2015-09-20,5596091.03,1552161.89,2825876.79,124207.93,1093844.42,751408.06,342166.04,270.32,conventional,West,0.92
1323,6,2015-11-15,11640.14,7099.89,416.6,0.0,4123.65,4123.65,0.0,0.0,organic,DallasFtWorth,1.36
1324,16,2015-09-06,5806392.78,2859325.91,2077193.6,240185.0,629688.27,591629.83,33545.37,4513.07,conventional,California,1.09
1325,45,2016-02-14,65765.73,1088.74,37685.2,41.0,26950.79,25835.23,1115.56,0.0,conventional,Syracuse,1.28
1326,25,2015-07-05,10676.71,498.59,7509.63,0.0,2668.49,576.67,2091.82,0.0,organic,Detroit,1.47
1327,11,2017-10-15,7426.84,27.16,1200.53,0.0,6199.15,2020.75,4178.4,0.0,organic,StLouis,2.14
1328,2,2017-12-17,1031887.79,508369.0,216817.98,8575.36,298125.45,207680.54,86441.58,4003.33,conventional,PhoenixTucson,0.7
1329,0,2018-03-25,190257.38,29644.09,70982.1,0.0,89631.19,89424.11,207.08,0.0,organic,California,1.7
1330,43,2016-02-28,89981.54,38143.38,5361.13,8767.1,37709.93,37217.14,472.26,20.53,conventional,Boise,0.89
1331,33,2016-05-08,6930.97,322.96,3842.19,492.76,2273.06,2044.82,228.24,0.0,organic,RaleighGreensboro,1.65
1332,37,2016-04-10,102684.74,1736.95,57325.73,1600.52,42021.54,28213.82,13807.72,0.0,conventional,Pittsburgh,1.18
1333,23,2016-07-17,612572.73,138377.47,140619.34,16322.19,317253.73,316116.69,946.32,190.72,conventional,Portland,0.93
1334,23,2017-07-23,12851.13,92.72,4559.49,113.74,8085.18,7206.04,879.14,0.0,organic,SouthCarolina,1.81
1335,7,2018-02-04,17454.74,1158.41,7388.27,0.0,8908.06,8908.06,0.0,0.0,organic,SanDiego,1.81
1336,20,2015-08-09,5579.38,2291.03,2855.35,0.0,433.0,49.96,383.04,0.0,organic,Atlanta,2.01
1337,0,2018-03-25,305105.53,171335.77,20076.04,2425.1,111268.62,94895.33,15963.29,410.0,conventional,NewOrleansMobile,1.04
1338,32,2016-05-15,844349.33,87749.32,218295.82,12759.69,525544.5,523711.87,1383.28,449.35,conventional,Seattle,0.83
1339,50,2017-01-15,758125.51,109638.8,187142.02,17794.13,443550.56,415774.16,27321.98,454.42,conventional,Portland,0.85
1340,18,2016-08-21,1033169.7,177591.96,308314.91,5831.02,541431.81,458921.84,82509.97,0.0,organic,TotalUS,1.51
1341,36,2015-04-19,434025.46,306881.48,38958.56,41.04,88144.38,58121.16,30023.22,0.0,conventional,MiamiFtLauderdale,1.23
1342,40,2016-03-20,371639.1,78492.11,67761.91,111819.43,113565.65,58374.48,35829.04,19362.13,conventional,Detroit,1.09
1343,21,2016-07-31,2826836.07,961494.69,562612.83,70783.66,1231944.89,1135205.94,64811.85,31927.1,conventional,LosAngeles,1.06
1344,6,2018-02-11,18314.18,217.6,254.81,20.89,17820.88,17798.66,22.22,0.0,organic,HarrisburgScranton,1.53
1345,51,2016-01-03,704100.5,124799.63,246580.95,7749.4,324970.52,150967.35,174003.17,0.0,organic,TotalUS,1.43
1346,1,2018-03-18,574380.46,372785.73,43017.73,1301.33,157275.67,93201.11,63924.56,150.0,conventional,Tampa,1.13
1347,52,2017-01-01,240752.75,82444.88,85577.58,5485.61,67244.68,65961.19,1104.32,179.17,conventional,RichmondNorfolk,1.11
1348,14,2015-09-20,373545.23,129945.11,71335.62,111298.27,60966.23,38180.88,839.26,21946.09,conventional,Detroit,1.0
1349,51,2015-01-04,9895.96,4634.7,1647.92,0.0,3613.34,3613.34,0.0,0.0,organic,DallasFtWorth,1.35
1350,20,2017-08-13,68140.75,16296.64,26112.53,100.27,25631.31,16335.62,9284.42,11.27,conventional,Spokane,1.67
1351,17,2015-08-30,12626.2,2524.44,5164.04,715.02,4222.7,4219.94,2.76,0.0,organic,BaltimoreWashington,1.6
1352,29,2017-06-11,5165.43,4.78,644.84,0.0,4515.81,1073.33,3442.48,0.0,organic,BuffaloRochester,2.46
1353,1,2017-12-24,15276.68,849.59,9042.84,0.0,5384.25,5384.25,0.0,0.0,organic,SanDiego,1.82
1354,8,2016-10-30,5890.85,712.43,2810.91,0.0,2367.51,1769.32,598.19,0.0,organic,Columbus,1.8
1355,38,2017-04-09,151364.03,81448.74,17365.3,142.56,52407.43,22044.41,29968.02,395.0,conventional,Jacksonville,1.5
1356,5,2017-11-26,3269460.0,208161.0,1937090.0,6919.0,1117290.0,820402.0,296888.0,0.0,conventional,Northeast,1.37
1357,45,2015-02-15,2420829.45,634266.43,982380.32,206499.63,597683.07,515932.56,81139.48,611.03,conventional,Midsouth,1.17
1358,22,2016-07-24,6104047.38,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,conventional,California,1.2
1359,3,2018-03-04,10565.18,41.88,2211.37,0.0,8311.93,6653.26,1658.67,0.0,organic,Nashville,1.5
1360,27,2016-06-19,649660.14,10851.29,456521.61,38655.07,143632.17,141650.87,141.3,1840.0,conventional,Boston,1.32
1361,24,2017-07-16,218147.06,3860.38,91780.98,1529.18,120976.52,16210.98,104180.62,584.92,conventional,CincinnatiDayton,1.5
1362,26,2017-07-02,4572.42,1472.51,2437.84,2.7,659.37,656.04,3.33,0.0,organic,Sacramento,2.32
1363,26,2016-06-26,52284.1,5251.61,22040.06,1998.21,22994.22,16106.91,6887.31,0.0,organic,Plains,1.63
1364,9,2017-10-29,53621.45,4026.13,30151.64,29.82,19413.86,5103.83,14310.03,0.0,conventional,Syracuse,1.46
1365,44,2016-02-21,2373.09,1437.69,715.4,0.0,220.0,220.0,0.0,0.0,organic,GrandRapids,1.58
1366,11,2016-10-09,146094.87,4016.81,65448.07,1.6,76628.39,24772.44,51855.95,0.0,organic,GreatLakes,1.36
1367,28,2016-06-12,1209996.42,589477.04,236621.03,110054.59,273843.76,114672.48,149147.95,10023.33,conventional,Houston,0.83
1368,15,2016-09-11,7662.66,2324.12,3252.22,0.0,2086.32,613.88,1472.44,0.0,organic,LasVegas,2.2
1369,47,2017-02-05,4703681.01,1220323.46,2257429.97,108936.31,1116991.27,950345.69,161722.79,4922.79,conventional,Midsouth,0.95
1370,28,2017-06-18,6599048.85,2691571.96,1650089.15,191313.38,2066074.36,1989158.83,5912.72,71002.81,conventional,California,1.2
1371,6,2015-11-15,200715.34,129533.08,20681.56,109.39,50391.31,27742.9,22648.41,0.0,conventional,Orlando,1.24
1372,43,2017-03-05,156551.27,4471.53,38267.49,1457.66,112354.59,31239.27,81115.32,0.0,organic,Midsouth,1.02
1373,25,2015-07-05,2117.32,0.0,1260.34,0.0,856.98,246.67,610.31,0.0,organic,Louisville,1.49
1374,39,2016-03-27,30425.9,8689.45,2179.12,25.57,19531.76,659.66,18872.1,0.0,organic,Denver,1.24
1375,30,2017-06-04,50502.11,10986.31,40.1,0.0,39475.7,39413.32,62.38,0.0,organic,Houston,1.11
1376,28,2016-06-12,28758.83,3909.23,14358.57,177.64,10313.39,9034.74,1278.65,0.0,organic,NewYork,1.94
1377,5,2017-11-26,18106.84,1488.01,2809.22,10.36,13799.25,13787.81,11.44,0.0,organic,Philadelphia,1.72
1378,16,2017-09-10,77245.2,2028.56,16157.29,160.15,58899.2,51415.21,7483.99,0.0,organic,Southeast,2.17
1379,37,2015-04-12,5636644.51,2848184.0,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,conventional,California,1.06
1380,3,2015-12-06,145740.44,4067.0,89452.99,13570.12,38650.33,19365.92,17733.68,1550.73,conventional,Indianapolis,0.92
1381,18,2015-08-23,3056.14,1313.07,55.0,25.21,1662.86,1662.86,0.0,0.0,organic,Jacksonville,1.82
1382,47,2016-01-31,203005.7,3261.74,133276.52,12917.42,53550.02,16807.25,33496.41,3246.36,conventional,CincinnatiDayton,0.94
1383,4,2015-11-29,2593780.51,71191.69,1964333.5,3025.26,555230.06,513647.72,41582.34,0.0,conventional,Northeast,1.22
1384,5,2015-11-22,266950.55,184441.61,21585.56,120.55,60802.83,27114.53,33688.3,0.0,conventional,Orlando,0.98
1385,21,2015-08-02,9952.84,9679.37,116.8,0.0,156.67,146.67,10.0,0.0,organic,Houston,1.17
1386,4,2018-02-25,7970.31,1546.57,774.53,0.0,5649.21,3548.89,2100.32,0.0,organic,StLouis,1.69
1387,42,2016-03-06,198961.57,19796.42,86184.7,3.04,92977.41,92547.86,429.55,0.0,organic,California,1.32
1388,2,2015-12-13,1472501.13,695419.91,463238.46,17927.73,295915.03,266174.79,28516.98,1223.26,conventional,Plains,1.02
1389,38,2015-04-05,3467770.71,97887.72,2409449.74,6203.7,954229.55,869574.86,83524.01,1130.68,conventional,Northeast,1.34
1390,2,2016-12-11,289765.21,99668.86,60413.89,27.84,129654.62,72901.02,56753.6,0.0,conventional,Tampa,1.22
1391,23,2016-07-17,139949.09,5230.59,67804.19,1.59,66912.72,16340.21,50572.51,0.0,organic,GreatLakes,1.33
1392,2,2016-12-11,1584.0,0.0,171.2,0.0,1412.8,1391.97,20.83,0.0,organic,Syracuse,1.77
1393,35,2016-04-24,109421.34,1300.85,52354.4,1239.89,54526.2,42500.07,12026.13,0.0,conventional,Pittsburgh,1.02
1394,37,2017-04-16,4904.41,5.55,1947.76,0.0,2951.1,752.22,2198.88,0.0,organic,Louisville,1.34
1395,9,2015-10-25,761261.71,435986.9,240689.98,19968.66,64616.17,64585.35,30.82,0.0,conventional,PhoenixTucson,0.83
1396,28,2017-06-18,23277.63,16.6,1617.23,0.0,21643.8,19934.14,1709.66,0.0,organic,Boston,2.12
1397,8,2016-10-30,7404.92,1.21,180.56,0.0,7223.15,7223.15,0.0,0.0,organic,NorthernNewEngland,1.65
1398,4,2015-11-29,48739.53,21480.33,3491.54,0.0,23767.66,21567.32,2200.34,0.0,organic,SouthCentral,1.47
1399,19,2015-08-16,497526.51,173165.55,201936.28,12055.67,110369.01,110361.1,2.94,4.97,conventional,Seattle,1.15
1400,23,2017-07-23,10430.79,102.46,2950.41,0.0,7360.84,2825.97,4534.87,0.0,organic,Indianapolis,1.6
1401,49,2016-01-17,1219.69,454.04,41.71,0.0,723.94,559.94,164.0,0.0,organic,Pittsburgh,1.45
1402,21,2016-07-31,152777.16,67403.11,31854.3,440.28,53079.47,25243.34,23054.74,4781.39,conventional,Jacksonville,1.23
1403,14,2015-09-20,329684.97,201392.27,51930.95,119.94,76241.81,36956.49,39285.32,0.0,conventional,Orlando,0.99
1404,3,2017-12-10,543619.28,274345.62,38433.88,1302.16,229537.62,158483.4,67567.68,3486.54,conventional,Atlanta,0.99
1405,51,2017-01-08,582835.25,146165.17,222743.67,15301.4,198625.01,161975.42,36309.59,340.0,conventional,SanDiego,0.96
1406,11,2018-01-07,465108.34,159862.75,247999.0,1045.98,56200.61,49386.35,522.37,6291.89,conventional,Sacramento,1.35
1407,7,2018-02-04,188654.47,13478.37,99364.48,84.19,75727.43,14935.4,60228.7,563.33,conventional,BuffaloRochester,1.32
1408,49,2016-01-17,778412.5,35099.73,500623.85,139309.53,103379.39,87560.47,15802.25,16.67,conventional,Chicago,1.11
1409,27,2017-06-25,4121661.3,232666.83,2909813.43,25224.18,953956.86,686928.3,215092.27,51936.29,conventional,Northeast,1.54
1410,23,2015-07-12,6689.54,2449.63,3542.77,0.0,697.14,553.33,143.81,0.0,organic,WestTexNewMexico,1.96
1411,1,2015-12-20,11128.3,5742.81,384.49,0.0,5001.0,4594.21,406.79,0.0,organic,DallasFtWorth,1.38
1412,35,2015-04-26,257307.97,179052.54,21351.58,93.98,56809.87,38167.83,18294.82,347.22,conventional,Orlando,1.23
1413,36,2015-04-19,2696.21,13.06,912.2,0.0,1770.95,1770.95,0.0,0.0,organic,Boston,1.94
1414,24,2017-07-16,33582.24,9407.53,87.45,0.0,24087.26,24087.26,0.0,0.0,organic,Houston,1.41
1415,51,2017-01-08,174079.23,1225.77,102134.85,3082.6,67636.01,60761.6,6851.61,22.8,conventional,GrandRapids,1.26
1416,11,2016-10-09,1360541.39,589475.12,416484.14,4681.14,349900.99,312195.29,30408.41,7297.29,conventional,Plains,1.41
1417,8,2017-11-05,6417143.95,2015381.78,1607251.56,83591.62,2710918.99,1453245.43,1249145.77,8527.79,conventional,West,1.06
1418,37,2016-04-10,5190.56,2427.51,124.35,0.0,2638.7,2638.7,0.0,0.0,organic,Orlando,1.51
1419,6,2015-11-15,189916.88,25483.85,113515.58,93.58,50823.87,46939.57,3884.3,0.0,conventional,HarrisburgScranton,1.09
1420,13,2017-10-01,3423.95,31.2,150.24,0.0,3242.51,3242.51,0.0,0.0,organic,Albany,1.59
1421,10,2015-10-18,57077.28,2657.09,31526.9,3739.04,19154.25,13759.4,5394.85,0.0,organic,Midsouth,1.66
1422,32,2016-05-15,295706.69,1673.41,211337.24,6471.52,76224.52,67998.45,7823.6,402.47,conventional,GrandRapids,0.88
1423,25,2016-07-03,9168.9,167.86,3744.45,8.12,5248.47,5248.47,0.0,0.0,organic,HartfordSpringfield,2.33
1424,50,2017-01-15,749510.72,76382.33,472453.49,10119.64,190555.26,188395.17,2152.31,7.78,conventional,BaltimoreWashington,1.48
1425,5,2018-02-18,21551.76,9721.38,9543.71,0.0,2286.67,2283.34,3.33,0.0,organic,SanFrancisco,2.25
1426,9,2017-10-29,203026.62,30541.03,117170.48,36.92,55278.19,54995.56,282.63,0.0,conventional,HarrisburgScranton,1.47
1427,29,2017-06-11,44859.81,68.64,42911.11,0.0,1880.06,1880.06,0.0,0.0,organic,Chicago,1.96
1428,5,2017-11-26,423778.0,10677.0,304833.0,2073.0,106195.0,65656.0,40538.0,0.0,conventional,Boston,1.39
1429,14,2017-09-24,192284.92,59560.0,62383.75,66.23,70274.94,42658.17,27616.77,0.0,conventional,LasVegas,1.61
1430,16,2015-09-06,1340925.56,19894.27,1074698.43,1295.45,245037.41,201210.17,43820.11,7.13,conventional,NewYork,1.22
1431,35,2016-04-24,27335.53,969.19,12045.95,254.75,14065.64,13051.01,1014.63,0.0,organic,BaltimoreWashington,1.65
1432,45,2017-02-19,11527.69,2.6,221.4,0.0,11303.69,11303.69,0.0,0.0,organic,NorthernNewEngland,1.88
1433,1,2017-12-24,225990.67,5610.69,161963.18,198.18,58218.62,53040.5,5162.55,15.57,conventional,HartfordSpringfield,1.5
1434,46,2016-02-07,9462.0,7.59,1515.63,0.0,7938.78,7179.88,758.9,0.0,organic,Boston,1.62
1435,13,2017-10-01,4014477.31,1366983.48,1178504.57,43433.94,1425555.32,824834.62,598437.91,2282.79,conventional,West,1.57
1436,31,2016-05-22,141771.45,3108.88,90216.06,62.5,48384.01,14127.21,34256.8,0.0,organic,GreatLakes,1.26
1437,29,2015-06-07,84677.56,7938.82,33492.63,4478.81,38767.3,21779.26,16988.04,0.0,organic,Midsouth,1.47
1438,33,2017-05-14,82244.67,2266.19,37229.4,247.88,42501.2,16236.09,26265.11,0.0,conventional,Louisville,1.27
1439,41,2015-03-15,3851.7,96.29,2298.83,886.27,570.31,550.86,19.45,0.0,organic,RaleighGreensboro,1.87
1440,33,2016-05-08,54996.33,637.12,24402.5,31.65,29925.06,291.79,29633.27,0.0,organic,Seattle,1.2
1441,49,2015-01-18,52559.1,11415.28,25306.56,3345.08,12492.18,10971.43,1520.75,0.0,organic,Midsouth,1.65
1442,24,2017-07-16,7773.43,1987.54,2314.64,1.77,3469.48,1541.1,1928.38,0.0,organic,StLouis,2.22
1443,30,2015-05-31,3046.57,91.11,173.81,0.0,2781.65,2781.65,0.0,0.0,organic,HarrisburgScranton,1.83
1444,28,2015-06-14,1974806.07,1117926.72,443241.8,27161.21,386476.34,375290.39,9693.84,1492.11,conventional,Plains,1.06
1445,34,2015-05-03,12425.42,426.78,6174.2,548.21,5276.23,2313.33,2962.9,0.0,organic,RichmondNorfolk,1.03
1446,19,2016-08-14,278711.99,76071.17,5041.32,0.0,197599.5,189805.15,7794.35,0.0,organic,SouthCentral,0.98
1447,14,2017-09-24,228615.67,4809.81,181192.01,81.52,42532.33,41353.71,1178.62,0.0,conventional,HartfordSpringfield,1.59
1448,16,2016-09-04,1052088.77,137842.79,344378.75,4653.04,565214.19,415589.66,149624.53,0.0,organic,TotalUS,1.54
1449,6,2017-11-19,97273.0,2695.0,80596.0,43.0,13940.0,7536.0,6404.0,0.0,conventional,Albany,1.65
1450,42,2016-03-06,1201768.74,705096.06,198717.99,67156.78,230797.91,213428.11,17359.08,10.72,conventional,DallasFtWorth,0.76
1451,37,2015-04-12,4030.76,527.44,1873.44,722.33,907.55,776.67,130.88,0.0,organic,SouthCarolina,1.94
1452,39,2015-03-29,198395.76,111921.69,39575.0,56.26,46842.81,46687.25,155.56,0.0,conventional,StLouis,1.21
1453,22,2016-07-24,8411.92,3787.14,211.45,0.0,4413.33,4380.0,33.33,0.0,organic,Orlando,1.81
1454,45,2016-02-14,1247.8,50.84,263.65,0.0,933.31,933.31,0.0,0.0,organic,Albany,1.81
1455,4,2016-11-27,20020.98,57.34,16648.36,0.0,3315.28,3315.28,0.0,0.0,organic,Chicago,2.3
1456,19,2016-08-14,626086.69,49617.0,371087.23,102966.19,102416.27,99833.21,2139.33,443.73,conventional,Chicago,1.67
1457,14,2016-09-18,94463.19,5214.46,53650.27,0.0,35598.46,16037.37,19561.09,0.0,organic,GreatLakes,1.65
1458,13,2016-09-25,29440.75,3798.76,7157.62,105.3,18379.07,4761.1,13617.97,0.0,organic,Seattle,1.69
1459,11,2016-10-09,8734.25,614.22,2496.72,312.54,5310.77,4261.03,1049.74,0.0,organic,SouthCarolina,1.6
1460,17,2016-08-28,71636.65,4850.25,24189.84,1136.25,41460.31,41025.5,434.81,0.0,organic,Northeast,1.84
1461,15,2016-09-11,644049.31,154068.23,167761.1,2713.1,319506.88,319298.96,135.14,72.78,conventional,Seattle,1.0
1462,12,2017-10-08,13013.83,754.58,8162.44,0.0,4096.81,4096.81,0.0,0.0,organic,SanDiego,2.33
1463,36,2016-04-17,1310677.68,782313.51,191432.45,153134.81,183796.91,119863.49,57278.42,6655.0,conventional,Houston,0.69
1464,29,2015-06-07,3641.0,67.78,1199.74,0.0,2373.48,2373.48,0.0,0.0,organic,Boston,2.0
1465,35,2015-04-26,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,conventional,GreatLakes,1.14
1466,15,2015-09-13,70718.4,30871.61,4925.51,0.0,34921.28,34652.38,268.9,0.0,organic,SouthCentral,1.5
1467,41,2015-03-15,392802.67,156506.22,160239.43,17300.74,58756.28,58756.28,0.0,0.0,conventional,Portland,1.21
1468,5,2018-02-18,9239.49,290.98,188.28,0.0,8760.23,8156.67,603.56,0.0,organic,NewOrleansMobile,1.39
1469,33,2015-05-10,480071.18,413452.96,18860.63,1089.33,46668.26,34108.44,12559.82,0.0,conventional,Atlanta,1.1
1470,5,2016-11-20,543816.6,94899.68,146401.28,15291.46,287224.18,164217.29,123006.89,0.0,conventional,Denver,1.28
1471,24,2015-07-12,75144.87,577.45,43147.8,2809.38,28610.24,28512.46,97.78,0.0,conventional,Syracuse,1.25
1472,44,2017-02-26,3848715.52,565282.75,1692494.9,368973.25,1221964.62,756489.66,369884.9,95590.06,conventional,GreatLakes,1.08
1473,46,2015-02-08,1283.8,0.0,114.59,0.0,1169.21,1169.21,0.0,0.0,organic,Syracuse,1.65
1474,49,2016-01-17,14648.09,7988.39,617.54,0.0,6042.16,6016.61,25.55,0.0,organic,DallasFtWorth,1.25
1475,32,2017-05-21,185608.56,13080.23,71966.19,1202.57,99359.57,44714.52,54004.53,640.52,conventional,Indianapolis,1.09
1476,6,2018-02-11,4104031.93,998859.86,1221482.58,336456.51,1547232.98,1080233.43,398603.44,68396.11,conventional,GreatLakes,1.05
1477,25,2016-07-03,427325.17,14355.22,219161.41,25016.94,168791.6,151090.57,10879.62,6821.41,conventional,Philadelphia,1.47
1478,43,2016-02-28,3092.98,0.0,94.74,0.0,2998.24,856.96,2141.28,0.0,organic,Syracuse,1.62
1479,2,2016-12-11,1212.71,29.44,855.06,0.0,328.21,160.0,168.21,0.0,organic,GrandRapids,1.97
1480,22,2017-07-30,14096.72,231.38,177.87,9.09,13678.38,13673.94,4.44,0.0,organic,HarrisburgScranton,1.59
1481,30,2017-06-04,26345.64,1029.51,13920.73,217.02,11178.38,11174.92,3.46,0.0,organic,BaltimoreWashington,2.15
1482,44,2017-02-26,103906.0,37871.78,26478.19,1492.92,38063.11,31339.0,6724.11,0.0,conventional,Pittsburgh,1.33
1483,24,2015-07-12,634515.74,5332.07,471639.53,9361.55,148182.59,146946.54,1236.05,0.0,conventional,Boston,1.14
1484,7,2018-02-04,1706251.05,459981.14,1113987.54,2886.78,129395.59,126171.02,282.38,2942.19,conventional,SanFrancisco,0.84
1485,3,2015-12-06,7422.92,1835.84,4810.97,0.0,776.11,762.78,13.33,0.0,organic,Sacramento,1.43
1486,38,2017-04-09,225843.95,107031.4,23208.36,1696.6,93907.59,91576.93,2306.18,24.48,conventional,Columbus,1.07
1487,51,2017-01-08,4137.35,3.0,585.08,0.0,3549.27,632.37,2916.9,0.0,organic,Boise,1.04
1488,14,2017-09-24,23238.29,846.0,8040.13,18.99,14333.17,1385.82,12885.47,61.88,organic,Seattle,2.83
1489,11,2015-10-11,8749.6,6.0,68.35,0.0,8675.25,8675.25,0.0,0.0,organic,NorthernNewEngland,1.61
1490,6,2018-02-11,22388.13,5261.02,639.37,35.39,16452.35,16367.04,85.31,0.0,organic,Denver,1.55
1491,0,2017-12-31,258729.83,159028.54,10137.8,177.54,89385.95,70278.2,18477.36,630.39,conventional,Nashville,0.81
1492,24,2016-07-10,3293224.51,1217453.35,678995.34,81637.45,1315138.37,1201242.48,85231.86,28664.03,conventional,LosAngeles,0.93
1493,38,2016-04-03,527115.47,165482.1,148671.87,25760.64,187200.86,136889.73,50311.13,0.0,conventional,SanDiego,0.9
1494,28,2017-06-18,1046946.87,578248.12,88224.45,10539.38,369934.92,164735.4,205157.85,41.67,conventional,WestTexNewMexico,0.87
1495,41,2017-03-19,1241284.04,598359.0,205006.8,19620.25,418297.99,229269.89,188397.54,630.56,conventional,PhoenixTucson,0.68
1496,30,2015-05-31,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,conventional,Northeast,1.34
1497,3,2016-12-04,21047.85,6160.17,124.16,0.0,14763.52,14743.93,19.59,0.0,organic,DallasFtWorth,1.25
1498,48,2017-01-29,12789.12,3.82,333.23,0.0,12452.07,12452.07,0.0,0.0,organic,NorthernNewEngland,1.84
1499,9,2015-10-25,1484.89,6.28,5.28,0.0,1473.33,1473.33,0.0,0.0,organic,MiamiFtLauderdale,1.5
1500,9,2018-01-21,577116.22,11506.29,492832.55,3776.0,69001.38,27451.21,41550.17,0.0,conventional,NorthernNewEngland,1.33
1501,30,2015-05-31,89469.59,8593.51,46639.27,5152.23,29084.58,17885.01,11199.57,0.0,organic,Midsouth,1.44
1502,15,2017-09-17,189035.91,32973.74,107531.22,54.93,48476.02,47545.72,763.63,166.67,conventional,HarrisburgScranton,1.46
1503,7,2015-11-08,109428.33,703.75,101815.36,80.0,6829.22,6266.85,562.37,0.0,conventional,Albany,0.98
1504,46,2016-02-07,80943.91,7720.21,22562.0,37.04,50624.66,38739.27,11885.39,0.0,organic,LosAngeles,1.07
1505,5,2016-11-20,369682.4,135337.58,120005.93,14499.34,99839.55,85261.69,14192.86,385.0,conventional,SanDiego,1.25
1506,20,2016-08-07,32688.03,11017.8,424.96,0.0,21245.27,8515.91,12729.36,0.0,organic,DallasFtWorth,1.12
1507,25,2017-07-09,1130374.7,109023.66,333458.24,3424.69,684468.11,485919.33,198548.78,0.0,organic,TotalUS,1.71
1508,16,2015-09-06,9622.66,7609.04,67.49,0.0,1946.13,1790.0,156.13,0.0,organic,Houston,1.36
1509,16,2016-09-04,419927.05,228635.99,60398.43,8324.56,122568.07,89224.3,33338.77,5.0,conventional,SouthCarolina,1.03
1510,11,2017-10-15,161020.39,87209.67,10227.66,125.62,63457.44,53309.92,10144.19,3.33,conventional,Nashville,1.57
1511,9,2018-01-21,7491.53,1096.07,1280.31,0.0,5115.15,5115.15,0.0,0.0,organic,LasVegas,1.91
1512,39,2016-03-27,1740836.89,773936.48,518333.94,44611.53,403954.94,371049.93,31032.53,1872.48,conventional,Plains,1.07
1513,45,2016-02-14,966134.31,178547.07,277085.15,17992.56,492509.53,43323.93,449185.6,0.0,conventional,Denver,0.7
1514,29,2017-06-11,440572.26,164987.61,210729.68,9745.09,55109.88,50595.08,601.47,3913.33,conventional,Sacramento,1.55
