"No.","Time","Source","Destination","Protocol","Length","Info"
"2356","548.403572","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x706b No such name A d33d02ZLNEBUX.tentopspot.net SOA a.gtld-servers.net"
"2357","548.635035","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe649 No such name A d33d21A43VNUQ.tentopspot.net SOA a.gtld-servers.net"
"2358","548.648283","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa461 No such name A d33d05GI33MN5.tentopspot.net SOA a.gtld-servers.net"
"2359","548.700905","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xeeb7 No such name A d33d45ZCA43JO.tentopspot.net SOA a.gtld-servers.net"
"2360","548.914463","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x36f7 No such name A d33d04QQGC3LF.tentopspot.net SOA a.gtld-servers.net"
"2361","549.165297","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3c05 No such name A d33d02OQWCAQK.tentopspot.net SOA a.gtld-servers.net"
"2362","549.182364","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4140 No such name A d33d01CINCEKR.tentopspot.net SOA a.gtld-servers.net"
"2363","549.459687","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c34 No such name A d33d41SHJBEUU.tentopspot.net SOA a.gtld-servers.net"
"2364","549.730033","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3f7a No such name A d33d01S2MJVHE.tentopspot.net SOA a.gtld-servers.net"
"2365","549.746855","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xba38 No such name A d33d016UCRKJJ.tentopspot.net SOA a.gtld-servers.net"
"2366","550.116745","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f0a No such name A d33d01VIVKWK5.tentopspot.net SOA a.gtld-servers.net"
"2367","550.379837","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe78f No such name A d33d01MFSWRQG.tentopspot.net SOA a.gtld-servers.net"
"2368","550.396988","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfe59 No such name A d33d01EZDGNBV.tentopspot.net SOA a.gtld-servers.net"
"2369","550.711721","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6ec2 No such name A d33d01GY3TQOL.tentopspot.net SOA a.gtld-servers.net"
"2370","550.974961","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4ba0 No such name A d33d03BMJRWIZ.tentopspot.net SOA a.gtld-servers.net"
"2371","551.039919","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x303e No such name A d33d23LGM5UGS.tentopspot.net SOA a.gtld-servers.net"
"2372","551.344341","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x455b No such name A d33d632TLNRWW.tentopspot.net SOA a.gtld-servers.net"
"2373","551.650301","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xafd7 No such name A d33d57433QOFZ.tentopspot.net SOA a.gtld-servers.net"
"2374","551.705775","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb614 No such name A d33d38HG5DVOZ.tentopspot.net SOA a.gtld-servers.net"
"2375","551.939586","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2479 No such name A d33d093XQ6L2F.tentopspot.net SOA a.gtld-servers.net"
"2376","552.162927","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd960 No such name A d33d01MXSA3LB.tentopspot.net SOA a.gtld-servers.net"
"2377","552.180436","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4c87 No such name A d33d01MVRWK3T.tentopspot.net SOA a.gtld-servers.net"
"2378","552.470627","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8f69 No such name A d33d01BOMQHM3.tentopspot.net SOA a.gtld-servers.net"
"2379","552.525305","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe78e No such name A d33d013MOV2HA.tentopspot.net SOA a.gtld-servers.net"
"2380","552.581361","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x493a No such name A d33d01YLUEBRW.tentopspot.net SOA a.gtld-servers.net"
"2381","552.815966","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf677 No such name A d33d0163TENFW.tentopspot.net SOA a.gtld-servers.net"
"2382","553.122102","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd0de No such name A d33d01WK3TUOV.tentopspot.net SOA a.gtld-servers.net"
"2383","553.370557","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa577 No such name A d33d01WSAZLHM.tentopspot.net SOA a.gtld-servers.net"
"2384","553.386644","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x56ba No such name A d33d01VZXIYLT.tentopspot.net SOA a.gtld-servers.net"
"2385","553.644694","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x66cb No such name A d33d01FYQHAZL.tentopspot.net SOA a.gtld-servers.net"
"2386","553.909028","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x706e No such name A d33d01MNRSW45.tentopspot.net SOA a.gtld-servers.net"
"2387","554.168933","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1fa9 No such name A d33d01DFONYXK.tentopspot.net SOA a.gtld-servers.net"
"2388","554.230094","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6efb No such name A d33d01ZJAOZUX.tentopspot.net SOA a.gtld-servers.net"
"2389","554.246214","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbc62 No such name A d33d01IYLFEBY.tentopspot.net SOA a.gtld-servers.net"
"2390","554.296791","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa081 No such name A d33d01G64TUOR.tentopspot.net SOA a.gtld-servers.net"
"2391","554.350951","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc85e No such name A d33d01UXI33SE.tentopspot.net SOA a.gtld-servers.net"
"2392","554.633597","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0d66 No such name A d33d06B2HK4TQ.tentopspot.net SOA a.gtld-servers.net"
"2393","554.688140","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d05 No such name A d33d01NFZSYID.tentopspot.net SOA a.gtld-servers.net"
"2394","555.030780","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1ac4 No such name A d33d02TMVSCAZ.tentopspot.net SOA a.gtld-servers.net"
"2395","555.294756","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf81a No such name A d33d49TBMNUWY.tentopspot.net SOA a.gtld-servers.net"
"2396","555.526141","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4fff No such name A d33d012LTNFZS.tentopspot.net SOA a.gtld-servers.net"
"2397","555.849537","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0871 No such name A d33d30A2LQON2.tentopspot.net SOA a.gtld-servers.net"
"2398","556.158367","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb563 No such name A d33d55W2LRAMR.tentopspot.net SOA a.gtld-servers.net"
"2399","556.464907","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb148 No such name A d33d622WS4ZAO.tentopspot.net SOA a.gtld-servers.net"
"2400","556.516747","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x47d3 No such name A d33d51ZSWYIDJ.tentopspot.net SOA a.gtld-servers.net"
"2401","556.568474","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xaa7c No such name A d33d26NZ2GK4T.tentopspot.net SOA a.gtld-servers.net"
"2402","556.874110","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbcbd No such name A d33d03EOVWSA3.tentopspot.net SOA a.gtld-servers.net"
"2403","556.960160","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4923 No such name A d33d62LJFQQGC.tentopspot.net SOA a.gtld-servers.net"
"2404","557.187933","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8867 No such name A d33d225BAMRQX.tentopspot.net SOA a.gtld-servers.net"
"2405","557.253219","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfbc5 No such name A d33d22A2LCOVZ.tentopspot.net SOA a.gtld-servers.net"
"2406","557.269464","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc20d No such name A d33d01SAYLVM5.tentopspot.net SOA a.gtld-servers.net"
"2407","557.335633","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa05a No such name A d33d372WKLRAN.tentopspot.net SOA a.gtld-servers.net"
"2408","557.607954","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf496 No such name A d33d01VXXEYTJ.tentopspot.net SOA a.gtld-servers.net"
"2409","557.670864","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x39f4 No such name A d33d01EB3HK3D.tentopspot.net SOA a.gtld-servers.net"
"2410","558.054997","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb005 No such name A d33d56QOV2GC5.tentopspot.net SOA a.gtld-servers.net"
"2411","558.307078","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2354 No such name A d33d21DFEB2WY.tentopspot.net SOA a.gtld-servers.net"
"2412","558.361931","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa201 No such name A d33d545DSNFRW.tentopspot.net SOA a.gtld-servers.net"
"2413","558.633035","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x69a5 No such name A d33d56SZLTEB3.tentopspot.net SOA a.gtld-servers.net"
"2414","559.024914","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xef7a No such name A d33d55HK3DQOV.tentopspot.net SOA a.gtld-servers.net"
"2415","559.086175","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4b71 No such name A d33d022GC5DFF.tentopspot.net SOA a.gtld-servers.net"
"2416","559.436839","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3cc2 No such name A d33d54YQGK5DJ.tentopspot.net SOA a.gtld-servers.net"
"2417","559.741437","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8acd No such name A d33d14MFWSAYJ.tentopspot.net SOA a.gtld-servers.net"
"2418","560.048305","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xde20 No such name A d33d30AOF2WC3.tentopspot.net SOA a.gtld-servers.net"
"2419","560.356865","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x594b No such name A d33d62JAMV2SA.tentopspot.net SOA a.gtld-servers.net"
"2420","560.662725","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x406f No such name A d33d333TJONUS.tentopspot.net SOA a.gtld-servers.net"
"2421","560.970875","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2857 No such name A d33d30AZLVNFZ.tentopspot.net SOA a.gtld-servers.net"
"2422","561.278925","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5e3a No such name A d33d24W233EEB.tentopspot.net SOA a.gtld-servers.net"
"2423","561.587067","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3352 No such name A d33d33TGC5LDN.tentopspot.net SOA a.gtld-servers.net"
"2424","561.646108","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x473e No such name A d33d12FRHK4ZA.tentopspot.net SOA a.gtld-servers.net"
"2425","561.993230","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3127 No such name A d33d01MFRSAYJ.tentopspot.net SOA a.gtld-servers.net"
"2426","562.301043","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4c36 No such name A d33d01ANZ2W4Y.tentopspot.net SOA a.gtld-servers.net"
"2427","562.554840","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f6c No such name A d33d05ZOEBSXI.tentopspot.net SOA a.gtld-servers.net"
"2428","562.623714","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcd39 No such name A d33d052LBNUQH.tentopspot.net SOA a.gtld-servers.net"
"2429","562.886054","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x582d No such name A d33d62G2LUEBQ.tentopspot.net SOA a.gtld-servers.net"
"2430","562.944777","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf9b9 No such name A d33d17W2ZLUEB.tentopspot.net SOA a.gtld-servers.net"
"2431","563.165626","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3376 No such name A d33d05SXQIDFO.tentopspot.net SOA a.gtld-servers.net"
"2432","563.384319","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x815b No such name A d33d01UQGY2LH.tentopspot.net SOA a.gtld-servers.net"
"2433","563.663118","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf425 No such name A d33d01OVWGCID.tentopspot.net SOA a.gtld-servers.net"
"2434","563.895530","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2e22 No such name A d33d01HOJQXM2.tentopspot.net SOA a.gtld-servers.net"
"2435","564.247371","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8c48 No such name A d33d17LEMEQHA.tentopspot.net SOA a.gtld-servers.net"
"2436","564.307488","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbd31 No such name A d33d215LMOZUW.tentopspot.net SOA a.gtld-servers.net"
"2437","564.569406","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x484b No such name A d33d014YLSEBS.tentopspot.net SOA a.gtld-servers.net"
"2438","564.624964","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xae55 No such name A d33d01WOZLUEB.tentopspot.net SOA a.gtld-servers.net"
"2439","564.885577","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1045 No such name A d33d01QWGIDVO.tentopspot.net SOA a.gtld-servers.net"
"2440","564.937749","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb811 No such name A d33d01JXGCLRA.tentopspot.net SOA a.gtld-servers.net"
"2441","565.177481","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x59cc No such name A d33d21NRXXEZL.tentopspot.net SOA a.gtld-servers.net"
"2442","565.237544","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd539 No such name A d33d05NEBUXA4.tentopspot.net SOA a.gtld-servers.net"
"2443","565.291334","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5797 No such name A d33d453VNUQGI.tentopspot.net SOA a.gtld-servers.net"
"2444","565.307972","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcffa No such name A d33d0433MN5ZC.tentopspot.net SOA a.gtld-servers.net"
"2445","565.539374","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb6a8 No such name A d33d02A43JOQQ.tentopspot.net SOA a.gtld-servers.net"
"2446","565.782098","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9957 No such name A d33d02GC3LFOQ.tentopspot.net SOA a.gtld-servers.net"
"2447","566.089640","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6308 No such name A d33d17WCAY3PN.tentopspot.net SOA a.gtld-servers.net"
"2448","566.399226","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7657 No such name A d33d01ZZWKY3U.tentopspot.net SOA a.gtld-servers.net"
"2449","566.451616","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x125e No such name A d33d01MV2HK4R.tentopspot.net SOA a.gtld-servers.net"
"2450","566.503534","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf8a8 No such name A d33d01AMFSGS4.tentopspot.net SOA a.gtld-servers.net"
"2451","566.554037","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xee78 No such name A d33d01DJONRWS.tentopspot.net SOA a.gtld-servers.net"
"2452","566.786820","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x59af No such name A d33d093THEBSW.tentopspot.net SOA a.gtld-servers.net"
"2453","566.840052","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8f18 No such name A d33d01Y2LUFYQ.tentopspot.net SOA a.gtld-servers.net"
"2454","567.153547","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7b4e No such name A d33d01G2YLFMN.tentopspot.net SOA a.gtld-servers.net"
"2455","567.421409","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x939a No such name A d33d01SW4YLTE.tentopspot.net SOA a.gtld-servers.net"
"2456","567.744255","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4190 No such name A d33d01B3G63DV.tentopspot.net SOA a.gtld-servers.net"
"2457","567.799325","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6901 No such name A d33d09ORYGC5B.tentopspot.net SOA a.gtld-servers.net"
"2458","568.137606","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d80 No such name A d33d17AMNXW4Z.tentopspot.net SOA a.gtld-servers.net"
"2459","568.197965","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x07a9 No such name A d33d03DJNVSW4.tentopspot.net SOA a.gtld-servers.net"
"2460","568.261252","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6e86 No such name A d33d105DVNUQG.tentopspot.net SOA a.gtld-servers.net"
